Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
205242,Front of Store,Yes,clothing,Yes,1544,Zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,CASHMERE BLEND KNIT SWEATER SAND,Woven V-neckline long sleeve sweater. Asymmetric hem.,71.95,USD,sweaters,WOMAN,Winter,Wool,Bangladesh
216400,Aisle,Yes,clothing,Yes,989,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,DOUBLE-BREASTED CONTRAST INTERIOR SWEATER GREY,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,107.99,USD,jackets,WOMAN,Autumn,Wool,China
207621,Front of Store,Yes,clothing,No,1678,Zara,https://www.zara.com/us/en/plaid-overshirt-p01300100.html,SATIN CROPPED WASHED T-SHIRT BURGUNDY,Straight fit blazer. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at hip. Interior pocket. Central back vent at hem. Front button closure.,35.99,USD,sweaters,WOMAN,Summer,Linen Blend,Turkey
213465,Aisle,No,clothing,No,891,Zara,https://www.zara.com/us/en/pocket-denim-overshirt-p01472403.html,TEXTURED COTTON - LINEN BLEND JACKET BROWN,Lapel collar jacket with long sleeves with buttoned cuffs. Chest patch pockets and welt pockets at hip. Front button closure.,50.99,USD,jackets,WOMAN,Summer,Linen Blend,Spain
215634,Aisle,No,clothing,Yes,824,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,PUFFER JACKET WITH POUCH POCKET SKY BLUE,Jacket made of suede. Cropped length. Lapel collar and long sleeves. Front hidden in-seam pockets. Front zip closure.,29.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
205870,End-cap,Yes,clothing,Yes,1454,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,PLEATED DOUBLE FACED JACKET SAND,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,38.95,USD,jackets,WOMAN,Autumn,Acrylic,India
219253,End-cap,No,clothing,No,897,Zara,https://www.zara.com/us/en/ripped-straight-fit-jeans-p03991404.html,HOODED DENIM JACKET KHAKI,Fisherman sandals. Made of leather with a suede finish. Crossed straps at front. Buckled ankle strap closure. Slightly chunky soles.,50.99,USD,shoes,WOMAN,Summer,Denim,Brazil
205686,End-cap,No,clothing,No,1025,Zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,CROPPED COTTON - LINEN BLEND JACKET BEIGE,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,42.95,USD,shoes,WOMAN,Summer,Linen,Brazil
215678,Aisle,No,clothing,Yes,893,Zara,https://www.zara.com/us/en/contrast-interior-sweater-p04696400.html,DOUBLE-BREASTED SUEDE HIGH-TOPS ECRU,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,52.99,USD,jackets,MAN,Winter,Cotton,Spain
216021,Front of Store,Yes,clothing,No,1263,Zara,https://www.zara.com/us/en/color-block-puffer-jacket-p08281365.html,DOUBLE-BREASTED CABLE KNIT METALLIC SWEATER KHAKI,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,79.95,USD,sweaters,MAN,Winter,Wool Blend,Portugal
210836,Front of Store,No,clothing,Yes,1021,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,STRUCTURED JACQUARD DENIM JACKET SKY BLUE,Full cut T-shirt with round neck and short sleeves. Front tonal raised text. Washed effect.,51.99,USD,sweaters,WOMAN,Summer,Cotton,Turkey
206493,End-cap,Yes,clothing,Yes,1556,Zara,https://www.zara.com/us/en/plaid-overshirt-p08281303.html,POCKET JACKET BEIGE,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,24.99,USD,sweaters,WOMAN,Spring,Cotton,China
217613,Front of Store,No,clothing,Yes,868,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,CROPPED COTTON - LINEN BLEND JACKET STONE,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,42.99,USD,sweaters,MAN,Summer,Linen,China
206988,End-cap,No,clothing,No,834,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,BELTED BOUCLÉ TEXTURED JACKET ECRU,Straight fit jacket made of wool blend fabric. Notched lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Central vent at back hem. Front button closure.,69.95,USD,jackets,WOMAN,Autumn,Wool Blend,Vietnam
199863,Aisle,No,clothing,Yes,1121,Zara,https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html,RELAXED CONTRASTING COLLAR JACKET,Oversized T-shirt. Round neck and short sleeves.,21.95,USD,sweaters,WOMAN,Summer,Cotton,Bangladesh
213198,Front of Store,No,clothing,No,822,Zara,https://www.zara.com/us/en/rib-collar-jacket-p08281410.html,RELAXED RIPPED DENIM JACKET IVORY,Roomy jacket made of lightweight fabric. Lapel collar and long sleeves with elastic cuffs. Contrasting patch appliqués with embroidery at front and back. Front pouch pocket. Elastic hem. Front zip closure.,35.95,USD,jackets,WOMAN,Spring,Denim,Morocco
200695,Aisle,Yes,clothing,Yes,1389,Zara,https://www.zara.com/us/en/fleece-bomber-jacket-p08281405.html,KNIT SWEATER WITH PIPING BURGUNDY,Full cut T-shirt with crew neck and short sleeves. Contrasting front and back prints. Washed effect.,30.95,USD,jackets,WOMAN,Spring,Linen,Cambodia
202395,End-cap,Yes,clothing,No,1570,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p01538301.html,FLEECE OVERSHIRT TAUPE,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,19.99,USD,jackets,WOMAN,Autumn,Viscose,India
213180,Aisle,No,clothing,Yes,1055,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html,REGULAR WOOL BLEND TEXTURED JACKET,Jacket made of faux leather fabric. Lapel collar with snap button details. Long sleeves with zip cuffs. Front zip pockets at chest and hip. Interior pocket. Asymmetric front closure with metal zipper.,27.99,USD,t-shirts,WOMAN,Winter,Wool,Bangladesh
218187,End-cap,Yes,clothing,Yes,1291,Zara,https://www.zara.com/us/en/asymmetric-cropped-knit-sweater-p06771149.html,DOUBLE-BREASTED CROPPED WASHED T-SHIRT BLACK,Jacket made of technical fabric with padded interior. Tonal elastic rib high collar. Long sleeves. Welt pockets at hip and interior pocket. Interior elastic finish. Front zip closure.,96.99,USD,jackets,WOMAN,Spring,Linen,Bangladesh
210917,End-cap,No,clothing,Yes,866,Zara,https://www.zara.com/us/en/technical-overshirt-p05320500.html,BOUCLE TEXTURED VEST GREY,Round neck sweater with jewel appliqués and long sleeves. Back opening with button closure.,29.99,USD,sweaters,WOMAN,Autumn,Wool,China
214126,Aisle,No,clothing,Yes,947,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,EMBROIDERED PAINT PRINT OVERSHIRT ECRU,Slip on sneakers. Made of leather with a suede finish. Upper in a combination of pieces. Chunky sole.,21.99,USD,sweaters,MAN,Winter,Polyester,Pakistan
204977,Aisle,No,clothing,Yes,1074,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,REVERSIBLE PLAID OVERSHIRT BLACK,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,24.99,USD,t-shirts,WOMAN,Winter,Acrylic,Turkey
205970,End-cap,No,clothing,Yes,879,Zara,https://www.zara.com/us/en/suede-sneakers-p12216320.html,WOOL BLEND FELT TEXTURE JACKET #3,Jacket made of wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front zip closure.,33.99,USD,t-shirts,WOMAN,Winter,Polyester,Turkey
203852,End-cap,Yes,clothing,Yes,1323,Zara,https://www.zara.com/us/en/patch-bomber-jacket-p03918330.html,DOUBLE-BREASTED SUEDE HIGH-TOPS ECRU,Relaxed fit shirt made of denim fabric. Lapel collar and short sleeves. Chest patch pocket. Washed effect. Front button closure.,26.99,USD,jackets,WOMAN,Autumn,Denim,Brazil
212856,End-cap,No,clothing,No,1042,Zara,https://www.zara.com/us/en/textured-jacket-p04302457.html,PLEATED CROPPED OVERSHIRT,Sweater made of 30% wool thread. Round neck and long sleeves. Rib trim.,32.99,USD,jackets,WOMAN,Winter,Wool,China
218289,End-cap,Yes,clothing,Yes,1148,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,HIKING BOOTS GREY,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,17.95,USD,sweaters,MAN,Spring,Cotton,Spain
217488,End-cap,No,clothing,Yes,733,Zara,https://www.zara.com/us/en/foil-knit-crop-sweater-p06771001.html,BELTED COTTON JACKET NAVY,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,59.0,USD,sweaters,WOMAN,Autumn,Cotton,Vietnam
201865,Front of Store,No,clothing,Yes,1066,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,TEXTURED STRUCTURED TWILL OVERSHIRT GREY,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,28.95,USD,jackets,WOMAN,Summer,Linen,Morocco
211704,End-cap,Yes,clothing,No,1299,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,STRETCH POCKET OVERSHIRT SAND,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,12.99,USD,shoes,WOMAN,Autumn,Viscose,Morocco
215116,Aisle,No,clothing,No,946,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,TEXTURED BAGGY BELTED JEANS,Lapel collar jacket with long sleeves with elastic cuffs. Patch pockets at hip. Elastic hem. Front snap button closure.,45.99,USD,shoes,WOMAN,Autumn,Denim,Vietnam
211005,Aisle,No,clothing,Yes,919,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,DOUBLE-BREASTED STRIPED JACQUARD T-SHIRT,Sandals. Made of leather with a suede finish. Two crossed wide straps at instep. Thick lightweight soles.,29.99,USD,sweaters,WOMAN,Spring,Linen,Portugal
212523,Front of Store,No,clothing,No,915,Zara,https://www.zara.com/us/en/tassel-leather-loafers-p12609320.html,STRETCH RIB COLLAR JACKET GREY,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,19.99,USD,jackets,WOMAN,Spring,Polyester,China
200287,End-cap,No,clothing,No,957,Zara,https://www.zara.com/us/en/v-neck-knit-sweater-p03519001.html,WOOL BLEND JACKET BROWN,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect.Asymmetric hem with side vents. Front button closure.,21.95,USD,jackets,MAN,Winter,Wool,Morocco
200956,End-cap,No,clothing,No,676,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918620.html,BELTED CONTRASTING COLLAR JACKET BEIGE,Sneakers. Pieces and topstitching at upper. Lacing with six pairs of eyelets. Contrasting slightly chunky soles.,69.99,USD,sweaters,MAN,Autumn,Viscose,Vietnam
213980,Aisle,No,clothing,No,925,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p04239493.html,GATHERED WAIST KNIT SWEATER WHITE,Cotton knit T-shirt. Round neck and short sleeves.,87.99,USD,t-shirts,WOMAN,Summer,Cotton,Turkey
216961,Front of Store,No,clothing,No,842,Zara,https://www.zara.com/us/en/padded-bomber-jacket-p03918400.html,KNIT KNIT SWEATER WITH PEARLS IVORY,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,59.99,USD,jackets,WOMAN,Autumn,Polyester,Portugal
218331,End-cap,No,clothing,No,829,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12215320.html,FAUX LEATHER OVERSIZED JACKET LIMITED EDITION BURGUNDY,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,59.99,USD,t-shirts,WOMAN,Spring,Viscose,Brazil
205578,End-cap,No,clothing,Yes,910,Zara,https://www.zara.com/us/en/pocket-overshirt-p05070605.html,TEXTURED TEXTURED JACKET SKY BLUE,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,35.99,USD,t-shirts,WOMAN,Spring,Linen,Cambodia
200719,Front of Store,No,clothing,No,1072,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,RELAXED BASIC SLIM FIT T-SHIRT KHAKI,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,24.99,USD,sweaters,WOMAN,Summer,Linen,Morocco
215459,Front of Store,No,clothing,No,809,Zara,https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html,KNIT ZIPPERED JACKET SAND,Baggy fit jeans. Five pockets. Washed effect. Front zip and button closure.,59.95,USD,t-shirts,WOMAN,Autumn,Wool,China
204283,Aisle,No,clothing,No,775,Zara,https://www.zara.com/us/en/colorblock-knit-crop-sweater-p05536008.html,RIBBED FAUX SUEDE OVERSHIRT CHARCOAL,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,59.99,USD,jackets,WOMAN,Spring,Cotton,Cambodia
214298,Aisle,Yes,clothing,No,1292,Zara,https://www.zara.com/us/en/contrasting-patches-hooded-jacket-p03833400.html,TAILORED FAUX LEATHER BOXY FIT JACKET SAND,Jacket made of dense technical fabric. Lapel collar and long sleeves with buttoned cuffs. Multi-functional front pockets. Front zip hidden by a snap button flap.,61.99,USD,t-shirts,WOMAN,Autumn,Polyester,Vietnam
205063,Aisle,No,clothing,Yes,730,Zara,https://www.zara.com/us/en/wool-blend-jacket-p09621448.html,STRUCTURED FLEECE BOMBER JACKET OLIVE,Jacket made of cotton and linen blend fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Elastic hem. Front zip closure.,99.95,USD,t-shirts,WOMAN,Spring,Cotton,Turkey
217282,Aisle,Yes,clothing,No,1285,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,BAGGY BELTED JEANS WHITE,Overshirt made of stretchy fabric. Lapel collar and long sleeves with snap buttoned cuffs. Chest patch pockets. Front snap button closure.,37.95,USD,jackets,WOMAN,Autumn,Denim,Portugal
213486,End-cap,Yes,clothing,No,1225,Zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,SLIM COTTON BLEND BOMBER JACKET CHARCOAL,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,60.99,USD,sweaters,MAN,Spring,Polyester,Bangladesh
210875,Front of Store,Yes,clothing,No,1209,Zara,https://www.zara.com/us/en/suede-laceless-sneakers-p12221320.html,TEXTURED COTTON OVERSHIRT SAND,Lightweight jacket made of technical fabric. Round neck and long sleeves. Welt pockets at hip. Interior pocket. Rib trim. Front zip closure.,35.95,USD,shoes,MAN,Spring,Cotton,Spain
201369,Aisle,Yes,clothing,Yes,1604,Zara,https://www.zara.com/us/en/slim-fit-suit-jacket-p01564520.html,TEXTURED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER GREY,Sneakers. Made of leather. Combination of finishes and materials at upper. Lacing with seven pairs of eyelets. Chunky sole in a combination of colors. Retro-inspired design.,26.99,USD,jackets,MAN,Winter,Wool Blend,India
206934,End-cap,No,clothing,No,1043,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,QUILTED TECHNICAL PADDED JACKET SKY BLUE,Relaxed fit overshirt. Lapel collar and long sleeves with adjustable button cuffs. Welt pockets at hip. Front zip hidden by a snap button flap.,27.99,USD,jackets,WOMAN,Winter,Cotton,Turkey
213536,End-cap,No,clothing,Yes,640,Zara,https://www.zara.com/us/en/textured-pocket-overshirt-p01934436.html,CROPPED MOCK NECK WOOL AND SILK BLEND KNIT TOP ECRU,Regular fit jacket with lapel collar and long sleeves. Patch pockets at chest and hip. Front button closure.,133.95,USD,jeans,MAN,Winter,Wool Blend,Bangladesh
216369,Front of Store,Yes,clothing,Yes,1330,Zara,https://www.zara.com/us/en/contrasting-collar-jacket-p06987331.html,UTILITY ASYMMETRIC CROPPED KNIT SWEATER IVORY,Overshirt with quilted interior. Lapel collar and long sleeves with buttoned cuffs. Flap patch pockets at chest and in-seam pockets at side hip. Front snap button closure.,43.99,USD,t-shirts,MAN,Winter,Wool Blend,China
208402,End-cap,No,clothing,Yes,942,Zara,https://www.zara.com/us/en/hooded-knit-cardigan-p02621407.html,UTILITY BASIC MEDIUM WEIGHT T-SHIRT OLIVE,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,33.99,USD,jackets,WOMAN,Summer,Linen,Turkey
217746,Front of Store,Yes,clothing,Yes,1563,Zara,https://www.zara.com/us/en/hooded-quilted-jacket-p00029501.html,BELTED STRIPED KNIT SWEATER BLACK,Flared jeans. Patch pockets with flaps at hip. Patch pocket appliqués at legs. Washed effect. Adjustable hem with zippers. Front zipper and crossover button closure.,16.99,USD,jackets,WOMAN,Autumn,Wool,Bangladesh
219000,Front of Store,No,clothing,Yes,823,Zara,https://www.zara.com/us/en/technical-padded-jacket-p03833311.html,TEXTURED SEMI-SHEER KNIT SHIRT LIMITED EDITION STONE,Jacket made of waxed finish fabric with lightly padded interior. Contrast fabric lapel collar. Long sleeves. Patch pockets at hip. Interior pocket. Slightly cropped length. Front hidden zip and button closure.,22.99,USD,jackets,MAN,Autumn,Wool Blend,China
214307,End-cap,Yes,clothing,Yes,1489,Zara,https://www.zara.com/us/en/faux-suede-jacket-p08281652.html,CROPPED WASHED T-SHIRT SAND,Cropped jacket made with wool blend fabric. Lapel collar and long sleeves. Welt pockets at hip. Front hidden button closure.,46.99,USD,jackets,MAN,Summer,Linen,Spain
215908,Front of Store,No,clothing,Yes,1077,Zara,https://www.zara.com/us/en/multipiece-sneakers-p12318220.html,EMBROIDERED BOUCLÉ TEXTURED JACKET GREY #3,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,16.95,USD,jackets,WOMAN,Winter,Wool Blend,China
217601,Aisle,Yes,clothing,Yes,1321,Zara,https://www.zara.com/us/en/structured-twill-overshirt-p06861430.html,RELAXED MULTIPIECE SNEAKERS KHAKI,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,55.99,USD,jackets,WOMAN,Spring,Cotton,India
175927,End-cap,No,clothing,No,738,Zara,https://www.zara.com/us/en/zippered-wool-blend-overshirt-p05854401.html,ZIPPERED WOOL BLEND OVERSHIRT,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,98.95,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
201989,End-cap,No,clothing,Yes,854,Zara,https://www.zara.com/us/en/mixed-collar-jacket-p03046507.html,STRUCTURED RETRO HIGH TOP SNEAKERS SAND,Round neck long sleeve sweater. Rib trim.,39.95,USD,jackets,MAN,Autumn,Wool,China
204880,End-cap,No,clothing,No,688,Zara,https://www.zara.com/us/en/boxy-fit-denim-jacket-p00840402.html,STRAIGHT SUIT JACKET ECRU,Round neck long sleeve sweater. Fitted waist with side ruching.,89.95,USD,jackets,WOMAN,Autumn,Polyester,Morocco
218790,Front of Store,No,clothing,No,906,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,RIBBED MIXED COLLAR JACKET TAUPE #4,Quilted jacket made of technical fabric. High collar and long sleeves. Flap pocket at chest and hidden in-seam pockets at side hip. Interior pocket. Interior elastic hem. Cropped length. Front zip closure.,19.95,USD,jackets,WOMAN,Spring,Polyester,Cambodia
217047,Aisle,Yes,clothing,No,1650,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,TAILORED POCKET PUFFER JACKET BLACK,Woven V-neckline long sleeve sweater. Asymmetric hem.,29.0,USD,t-shirts,WOMAN,Winter,Wool Blend,Cambodia
216139,Front of Store,No,clothing,No,598,Zara,https://www.zara.com/us/en/mock-neck-wool-and-silk-blend-knit-top-p09598125.html,TEXTURED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER BEIGE,Parka made of technical fabric with padded interior. High collar with removable hood. Long sleeves with interior elastic cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Adjustable interior waistband with drawstring. Adjustable hem with side elastics. Front zip hidden by a snap button flap.,99.0,USD,jackets,MAN,Autumn,Wool,Bangladesh
210753,End-cap,No,clothing,No,1085,Zara,https://www.zara.com/us/en/basic-foil-knit-sweater-p00506101.html,ABSTRACT PRINT T-SHIRT,Basic sweater with round neck and long sleeves. Side button details at shoulders.,32.99,USD,jackets,WOMAN,Summer,Linen,Turkey
203327,End-cap,No,clothing,Yes,769,Zara,https://www.zara.com/us/en/cropped-bomber-jacket-limited-edition-p08281600.html,STRETCH GATHERED WAIST KNIT SWEATER IVORY,Boxy fit overshirt. Lapel collar and short sleeves. Front snap button closure.,35.95,USD,jeans,WOMAN,Autumn,Acrylic,Spain
207443,Front of Store,No,clothing,No,825,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,TAILORED BOUCLÉ TEXTURED JACKET WHITE,Varsity jacket. High collar and long sleeves. Welt pockets at hip and interior pocket. Rib trim. Front snap button closure.,69.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey
200333,Front of Store,Yes,clothing,Yes,1446,Zara,https://www.zara.com/us/en/faux-leather-boxy-fit-jacket-p08281654.html,SATIN BOMBER JACKET CHARCOAL,Faux leather puffer jacket. High collar and long sleeves with ribbed interior cuffs. Welt pockets at hip. Interior pocket. Adjustable hem with side elastics. Front zip closure.,48.99,USD,shoes,WOMAN,Winter,Wool,India
207907,Aisle,Yes,clothing,Yes,1460,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,STRUCTURED COTTON BLEND BOMBER JACKET KHAKI,Puffer jacket made of shiny finish technical fabric. Fill is a blend of 80% down and 20% feathers. High collar with adjustable hood and long sleeves with elastic cuffs. Welt pockets at hip and interior pocket. Adjustable hem with side elastics. Front zip closure.,78.99,USD,sweaters,MAN,Winter,Wool Blend,India
209170,End-cap,No,clothing,No,928,Zara,https://www.zara.com/us/en/hooded-technical-jacket-p00155502.html,CROPPED ZIPPERED JACKET,Oversized jacket. Notched lapel collar and long sleeves. Flap pockets at hip and interior pocket. Front button closure.,45.95,USD,jackets,WOMAN,Spring,Polyester,China
203818,Front of Store,Yes,clothing,No,1520,Zara,https://www.zara.com/us/en/cropped-washed-t-shirt-p03665403.html,BELTED SUEDE STRAP SANDALS BURGUNDY,Straight fit blazer made of linen. Notched lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,63.99,USD,t-shirts,WOMAN,Summer,Linen Blend,Bangladesh
214561,Aisle,No,clothing,Yes,912,Zara,https://www.zara.com/us/en/cropped-overshirt-p04432403.html,STRETCH MOCK NECK WOOL AND SILK BLEND KNIT TOP CHARCOAL,Sneakers. Made of leather with a suede finish. Laces with five pairs of eyelets. Chunky soles.,29.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
215280,Aisle,Yes,clothing,Yes,1573,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,100% LINEN OVERSHIRT BURGUNDY #3,Varsity jacket with stretchy collar and contrasting hood. Long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,54.0,USD,sweaters,WOMAN,Summer,Cotton,Morocco
209682,Front of Store,Yes,clothing,No,1301,Zara,https://www.zara.com/us/en/faux-fur-jewel-sweater-p07901339.html,KNIT BASIC FOIL KNIT SWEATER CHARCOAL,High-top sneakers. Upper in a combination of pieces. Laces with ten pairs of eyelets. Chunky sole.,69.95,USD,sweaters,WOMAN,Autumn,Wool,Bangladesh
216738,Aisle,No,clothing,Yes,780,Zara,https://www.zara.com/us/en/soft-jewel-sweater-p02298153.html,SLIM TEXTURED SWEATER OLIVE,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,69.99,USD,sweaters,WOMAN,Autumn,Wool Blend,Bangladesh
205285,Front of Store,No,clothing,No,770,Zara,https://www.zara.com/us/en/fine-knit-crop-sweater-p09598029.html,STRETCH LIGHTWEIGHT PUFFER JACKET ECRU,Regular fit overshirt. Lapel collar and long sleeves with buttoned cuffs. Front zip closure.,29.95,USD,t-shirts,MAN,Autumn,Wool,Argentina
216541,Front of Store,Yes,clothing,Yes,1671,Zara,https://www.zara.com/us/en/hiking-boots-p12103320.html,LINEN MIXED COLLAR WAXED JACKET BEIGE,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,38.99,USD,jackets,WOMAN,Summer,Linen Blend,Spain
214648,End-cap,No,clothing,No,797,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,SUEDE STRAP SANDALS CHARCOAL,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,25.99,USD,jackets,WOMAN,Spring,Polyester,Bangladesh
201920,End-cap,Yes,clothing,Yes,1678,Zara,https://www.zara.com/us/en/washed-effect-bomber-jacket-p08281307.html,QUILTED ABSTRACT PRINT T-SHIRT ECRU,Jacket made of technical fabric with lightly padded interior. Rib elastic collar and long sleeves. Zip pockets at hip. Elastic hem. Front zip closure.,29.99,USD,sweaters,WOMAN,Summer,Linen,India
204734,End-cap,No,clothing,No,903,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,SATIN RETRO HIGH TOP SNEAKERS BROWN,Overshirt with lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,19.95,USD,jackets,WOMAN,Autumn,Silk,China
200650,Aisle,No,clothing,No,703,Zara,https://www.zara.com/us/en/suede-fisherman-sandals-p12436320.html,LINEN FAUX SUEDE BOMBER JACKET ECRU,Slim fit jacket made of viscose blend fabric. Notched lapel collar. Long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,89.99,USD,sweaters,WOMAN,Spring,Cotton,Portugal
204917,Aisle,No,clothing,No,947,Zara,https://www.zara.com/us/en/lightweight-bomber-jacket-p04302404.html,STRUCTURED FAUX SUEDE PATCH JACKET NAVY,Sweater with high collar and long sleeves. Front pocket. Side vents at hem. Rib trim.,25.99,USD,jackets,WOMAN,Autumn,Wool,Turkey
205015,Aisle,No,clothing,No,1058,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,KNIT CABLE KNIT METALLIC SWEATER ECRU,Boxy fit T-shirt. Round neck and short sleeves. Velvet effect print with contrast text.,75.95,USD,jackets,WOMAN,Summer,Cotton,India
